"rep";"lac";"mu";"gam";"laa";"K"
1;0,465922417398542;0,154602083284408;0,00924146611243486;0,121564399916679;Inf
1;0,474830165319145;0,170854564569891;0,00531373165897094;0,482038307841867;Inf
1;0,214455813914537;0,30782418018207;0,00909922543796711;0,110240376181901;Inf
1;0,43217905042693;0,424448314029723;0,00769680147059262;0,468305255658925;Inf
1;0,356698207557201;0,146144805010408;0,007495100494707;0,246665897965431;Inf
1;0,307638379652053;0,45736871464178;0,00511113660410047;0,379357018787414;Inf
1;0,394635325856507;0,330141152441502;0,00777046567294747;0,327740938775241;Inf
1;0,153866638895124;0,158628957718611;0,00859948801458813;0,213604454603046;Inf
1;0,362796916160733;0,461122318543494;0,00617857614648528;0,104547967482358;Inf
1;0,38202591361478;0,201200987771153;0,00905939840595238;0,268548807688057;Inf
1;0,283096710499376;0,160239040106535;0,00710736948531121;0,34571699667722;Inf
1;0,387644900660962;0,407418863940984;0,00782455275417306;0,101902148779482;Inf
1;0,47386889886111;0,192049332428724;0,00575845392304473;0,365439717750996;Inf
1;0,20217152973637;0,222159731201828;0,00597396217752248;0,146261251624674;Inf
1;0,284917129017413;0,307427844870836;0,00583391518215649;0,460917832050473;Inf
1;0,476005809102207;0,233839866705239;0,00917554786079563;0,140399515908211;Inf
1;0,49129057135433;0,161773987300694;0,0055553919961676;0,326166183035821;Inf
1;0,146994944661856;0,206547827459872;0,0063403505331371;0,200572669226676;Inf
1;0,289998832624406;0,240301846712828;0,0089924048515968;0,332478359993547;Inf
1;0,324133098497987;0,331383351515979;0,00649464704096317;0,481009482126683;Inf
1;0,461612554918975;0,423440718092024;0,00933784376247786;0,390911521203816;Inf
1;0,155484067089856;0,473308125976473;0,00519711623550393;0,261829060595483;Inf
1;0,495556691568345;0,433545335009694;0,00669911755016074;0,296945761702955;Inf
1;0,478667293023318;0,150801109801978;0,00654798047733493;0,368856139853597;Inf
1;0,132975023239851;0,359781580604613;0,0056472684268374;0,287292890995741;Inf
1;0,305684713739902;0,376140663027763;0,00686917242477648;0,21829680884257;Inf
1;0,256081386841834;0,112817929778248;0,00732482814462855;0,318467028811574;Inf
1;0,462295252364129;0,46819565994665;0,00523304094444029;0,394010248128325;Inf
1;0,278787851240486;0,291387554816902;0,00993758099619299;0,408645680360496;Inf
1;0,434401703998446;0,206608231365681;0,00954226165194996;0,42575729098171;Inf
1;0,395038247108459;0,442604286503047;0,00989695073338226;0,23325141556561;Inf
1;0,424422056507319;0,191658591106534;0,00585236106882803;0,456497826427221;Inf
1;0,255243313126266;0,416778749320656;0,00521367187029682;0,223481358867139;Inf
1;0,374067891761661;0,358709944132716;0,00571416181977838;0,379507514368743;Inf
1;0,101579335518181;0,269733876269311;0,00680290420772508;0,177389965485781;Inf
